nodegoat ID,Object ID,Name,Region,[GPS Location] Geometry
ngRY8h38dRYJ3SopbSq1egoEsTF,12433183,Lykia,Lykia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[30.640869140624996, 36.86643755175846], [30.695800781249996, 37.03763967977139], [30.613403320312496, 37.125286284966805], [30.4486083984375, 37.12966595484084], [30.311279296875, 37.23470197166817], [30.162963867187504, 37.28279464911045], [29.9267578125, 37.23907530202184], [29.696044921874996, 37.208456662000195], [29.454345703125, 37.155938651244625], [29.036865234375, 37.09023980307208], [28.9215087890625, 36.99816565700228], [28.707275390624993, 36.90597988519294], [28.646850585937504, 36.778492404594154], [28.646850585937504, 36.6992553955527], [28.8116455078125, 36.64638529597495], [28.937988281249996, 36.70365959719456], [29.031372070312496, 36.6640126988417], [29.003906249999996, 36.58024660149866], [29.069824218749996, 36.51405119943165], [29.080810546875, 36.39033486213649], [29.2401123046875, 36.27970720524017], [29.3994140625, 36.217687122250574], [29.564208984375004, 36.19109202182454], [29.718017578125004, 36.14231087352999], [29.943237304687493, 36.20882309283712], [30.069580078125004, 36.25313319699069], [30.1409912109375, 36.31512514748051], [30.322265625000004, 36.29741818650811], [30.388183593749996, 36.23098128347792], [30.498046875, 36.27085020723902], [30.487060546875, 36.39917828607653], [30.558471679687496, 36.58024660149866], [30.574951171874996, 36.73888412439431], [30.640869140624996, 36.86643755175846]]]}]}"
ngTA8r58fUKL7UqLdT63diqYuVH,12433185,The Cyclades,Aegean Islands,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[24.752197265624996, 38.01780398006112], [24.6533203125, 37.98750437106374], [24.400634765625, 37.844494798834575], [24.2633056640625, 37.74465712069939], [24.224853515625, 37.60987994374712], [24.158935546875, 37.50972584293751], [24.0655517578125, 37.055177106660814], [24.0655517578125, 36.88840804313823], [24.202880859375, 36.63757008123925], [24.444580078125, 36.474306755095235], [24.76318359375, 36.319551259461186], [25.24658203125, 36.20882309283712], [25.751953125, 36.2265501474709], [25.9442138671875, 36.30627216957992], [26.054077148437496, 36.491973470593685], [26.2188720703125, 36.681636065615216], [26.262817382812493, 36.79169061907076], [26.295776367187504, 36.923547681089296], [26.180419921875, 37.125286284966805], [26.103515625, 37.3002752813443], [25.867309570312496, 37.49229399862877], [25.6256103515625, 37.6968609874419], [25.4278564453125, 37.801103690609615], [25.037841796875, 37.97451499202459], [24.8236083984375, 38.00049145082287], [24.752197265624996, 38.01780398006112]]]}]}"
ngUB3Y48gVBMgVrIeUt28jrlvVo,12433334,Anavra - Paliokastro,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.5763602, 38.7795398]}"
ngWD3A68iWjO6XtmgX749ltLxYK,12433336,Kainourgio - Ag. Dimitrios,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.733164429664612, 38.77773222714801]}"
ngDK4D38pEaV3EaRnDc18saSeER,12433343,Palaikastro eis ta marmara - Thronio,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.723312642555783, 38.775142096203666]}"
ngFM4F58rGWXpGczpG637ucegGz,12433345,Psylopyrgos - Alpinos,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.568478489107704, 38.80375100355733]}"
ngIP4I88uKPA1JfMsIB63xfdjIW,12433348,Trochala - Ag.Charalampos - Skarpheia,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.64379048540356, 38.797529570607935]}"
ngTA5B98fTgL0UqTdU071iqCuUn,12433359,Reggini - Palaiokastra - Naryx,East Lokris,"{""type"": ""Point"", ""coordinates"": [22.728224, 38.717051]}"
ngZG1p38lAmRlAwLjAy13owEaKN,12433413,Phoenicia,Levant,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[35.13427734375, 33.073130945006625], [35.430908203125, 33.091541548655215], [35.584716796875, 33.22030778968541], [35.804443359375, 33.568861182555565], [36.2109375, 33.988918483762156], [36.507568359375, 34.361576287484176], [36.419677734375, 34.67839374011646], [36.474609375, 35.137879119634185], [36.5185546875, 35.43381992014202], [36.419677734375, 35.7286770448517], [36.38671875, 35.84453450421662], [36.199951171875, 35.90684930677121], [36.01318359374999, 35.9157474194997], [35.947265625, 35.92464453144099], [35.83740234375, 35.862343734896484], [35.70556640625, 35.66622234103479], [35.8154296875, 35.576916524038616], [35.88134765625, 35.32633026307483], [35.89233398437499, 35.074964853989556], [35.782470703125, 34.92197103616377], [35.92529296875, 34.642247047768535], [35.859375, 34.50655662164561], [35.65063476562499, 34.379712580462204], [35.562744140625, 34.21634468843463], [35.52978515624999, 34.05265942137599], [35.419921875, 33.925129700072], [35.28808593749999, 33.660353121928814], [35.189208984375, 33.38558626887102], [35.101318359375, 33.22949814144951], [35.13427734375, 33.073130945006625]]]}]}"
ngAH1M48mCHS7BxykBJ25pxXbLO,12433414,Triopion,Karia,"{""type"": ""Point"", ""coordinates"": [27.801259528133997, 36.768595836669]}"
ngBI1J58nDIToCyBlCU37qywcMP,12433415,Pygela,Ionia,"{""type"": ""Point"", ""coordinates"": [27.252088, 37.744095]}"
ngCJ1G68oEJUoDzGmCb46rzxdNQ,12433416,Myrina,Aiolis,"{""type"": ""Point"", ""coordinates"": [26.985536999999997, 38.840097]}"
ngDK1Z78pFKVnEaxnDW51saIeER,12433417,Mysia,Mysia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[27.125244140625, 40.42604212826493], [27.24609375, 40.34654412118006], [27.355957031249996, 40.287906612507406], [27.432861328125, 40.212440718286466], [27.421874999999996, 40.094882122321145], [27.410888671874996, 39.9897471840457], [27.3779296875, 39.863371338285305], [27.2735595703125, 39.68182601089365], [27.064819335937496, 39.609920257000795], [26.927490234374993, 39.53370327008705], [26.8231201171875, 39.457402514270825], [26.894531249999996, 39.410733055084954], [27.18017578125, 39.40648882684979], [27.454833984375, 39.46164364205549], [27.8558349609375, 39.51251701659638], [28.092041015625, 39.53370327008705], [28.3612060546875, 39.53370327008705], [28.619384765624996, 39.53370327008705], [28.7896728515625, 39.6268459848669], [28.806152343750004, 39.77054750039529], [28.861083984375004, 39.96870074491696], [28.872070312500004, 40.153686857794035], [28.740234375000004, 40.38839687388361], [28.4710693359375, 40.38839687388361], [27.9052734375, 40.51379915504413], [27.7130126953125, 40.643135583312805], [27.5482177734375, 40.67647212850004], [27.515258789062496, 40.65980593837852], [27.301025390625, 40.58058466412761], [27.191162109375, 40.44694705960048], [27.125244140625, 40.42604212826493]]]}]}"
ngEL1A88qFrW2FbIoEd6qtbBfFS,12433418,Sparta,Peloponnese,"{""type"": ""Point"", ""coordinates"": [22.4272985, 37.077905]}"
ngFM1B98rGcX3GcBpHY74ucUgFT,12433419,Amyklai,Peloponnese,"{""type"": ""Point"", ""coordinates"": [22.437225, 37.026007]}"
ngHO2H18tHuZ1IeDrJA91weIiIb,12433421,Lakonia,Peloponnese,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.41348266601562, 37.16359980197957], [22.394256591796875, 37.18220222107978], [22.335205078125, 37.209550398893846], [22.269287109374996, 37.23579532804237], [22.273406982421875, 37.21064411993447], [22.311859130859375, 37.15265506325517], [22.358551025390625, 37.106669860700045], [22.39837646484375, 37.05188914776302], [22.42584228515625, 36.99926243452201], [22.432708740234375, 36.95098926024785], [22.45880126953125, 36.90597988519294], [22.482147216796875, 36.84775766525785], [22.467041015625, 36.78619163929147], [22.423095703124996, 36.717971509608496], [22.3846435546875, 36.68714253990003], [22.36679077148437, 36.64748712688497], [22.36679077148437, 36.62654964428433], [22.375030517578125, 36.595684037179055], [22.3736572265625, 36.5526720732412], [22.35305786132812, 36.52177691707085], [22.372283935546875, 36.47320245162646], [22.379150390625, 36.47320245162646], [22.412109375, 36.46768069827346], [22.440948486328125, 36.45111307831851], [22.457427978515625, 36.43564677306352], [22.457427978515625, 36.416862115300304], [22.471160888671875, 36.39696752441776], [22.48626708984375, 36.40138898484862], [22.497253417968743, 36.44448503928196], [22.5, 36.48424477824479], [22.498626708984375, 36.49970139181239], [22.47802734375, 36.54053616262899], [22.476654052734375, 36.57914380937464], [22.476654052734375, 36.6045040426166], [22.48764038085937, 36.61442534338386], [22.52197265625, 36.6045040426166], [22.539825439453125, 36.62654964428433], [22.523345947265625, 36.65409778131013], [22.542572021484375, 36.68824378744832], [22.564544677734375, 36.728978858916285], [22.572784423828125, 36.7586908210984], [22.598876953125, 36.785091795976946], [22.642822265625, 36.79389010047562], [22.69775390625, 36.80488656023723], [22.74444580078125, 36.79938852770799], [22.787017822265625, 36.78289206199065], [22.800750732421875, 36.75539006003673], [22.80487060546875, 36.72457610850295], [22.80487060546875, 36.697053200100335], [22.85430908203125, 36.64748712688497], [22.880401611328125, 36.61001603394619], [22.9119873046875, 36.589068371399115], [22.93670654296875, 36.56039393337068], [22.962799072265625, 36.535019209789], [22.97515869140625, 36.52398412328937], [23.042449951171875, 36.52288052805137], [23.05755615234375, 36.500805317604794], [23.067169189453125, 36.461054075054314], [23.091888427734375, 36.44117080741499], [23.12896728515625, 36.42901741282473], [23.168792724609375, 36.431227262479894], [23.190765380859375, 36.43785643398897], [23.193511962890625, 36.4566360115962], [23.17291259765625, 36.47872381162464], [23.13995361328125, 36.51073994146672], [23.141326904296875, 36.53722603815998], [23.130340576171875, 36.558187766360675], [23.05755615234375, 36.61662990355664], [23.039703369140625, 36.6640126988417], [23.0438232421875, 36.68053472345083], [23.05068969726562, 36.71466899719828], [23.061676025390625, 36.72457610850295], [23.091888427734375, 36.737783602451906], [23.100128173828125, 36.75759058319245], [23.100128173828125, 36.78839127856239], [23.06442260742187, 36.83456911447562], [23.0438232421875, 36.86753622642931], [23.001251220703125, 36.90378362619561], [22.817230224609375, 36.98939086733937], [22.633209228515625, 37.07928445197303], [22.495880126953125, 37.14170874010794], [22.43408203125, 37.157033148885176], [22.41348266601562, 37.16359980197957]]]}]}"
ngAH1M48mCHS7BxykAJ2kpxPbLO,12433914,Asia Minor,Anatolia,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[39.375, 41.11246878918088], [38.14453125, 40.97989806962013], [36.6064453125, 41.541477666790286], [35.1123046875, 41.902277040963696], [33.92578125, 42.06560675405716], [32.6953125, 42.06560675405716], [30.2783203125, 41.343824581185686], [29.1357421875, 40.88029480552824], [27.597656250000004, 40.48038142908172], [26.6748046875, 40.48038142908172], [26.015625000000004, 40.04443758460856], [26.147460937499996, 39.63953756436669], [26.54296875, 39.436192999314095], [26.718749999999996, 38.71980474264237], [26.4111328125, 38.75408327579141], [26.3671875, 38.41055825094609], [26.630859375, 38.06539235133249], [26.982421875, 37.50972584293751], [27.0703125, 37.16031654673677], [27.421874999999996, 36.84446074079564], [28.4765625, 36.80928470205937], [28.828124999999993, 36.491973470593685], [29.443359374999996, 36.38591277287651], [29.663085937499996, 36.24427318493909], [30.761718749999996, 36.24427318493909], [30.849609375, 36.59788913307022], [31.376953125, 36.70365959719456], [32.431640625, 36.1733569352216], [33.046875, 36.06686213257888], [34.013671875, 36.24427318493909], [34.7607421875, 36.491973470593685], [35.5078125, 36.491973470593685], [35.859375, 36.73888412439431], [36.6943359375, 36.77409249464195], [37.96875, 36.84446074079564], [38.8916015625, 36.914764288955936], [39.5068359375, 37.82280243352756], [39.990234375, 38.788345355085625], [40.0341796875, 39.50404070558415], [40.078125, 40.11168866559595], [40.078125, 40.54720023441049], [39.90234375, 40.94671366508002], [39.375, 41.11246878918088]]]}]}"
ngBI1J58nDIToCyBlBK36qyYcMP,12433915,Anaia,Ionia,"{""type"": ""Point"", ""coordinates"": [27.27519035339356, 37.81303878836988]}"
ngCJ1G68oEJUoDzGmCV49rzPdNQ,12433916,Sikyon,Peloponnese,"{""type"": ""Point"", ""coordinates"": [22.712193310834, 37.983819217861]}"
ngRY3N18dReJbSopbTA9cgoGsSF,12433931,Kolchis,Pontus Euxinus,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[40.8966064453125, 43.02472955416351], [41.06689453125, 42.94436044696629], [41.143798828125, 42.82360980730198], [41.297607421875, 42.767178634023345], [41.42395019531249, 42.67031977251906], [41.451416015625, 42.5530802889558], [41.5228271484375, 42.391008609205045], [41.61071777343749, 42.232584749313325], [41.72607421875, 42.07376224008719], [41.7535400390625, 41.88592102814744], [41.693115234375, 41.78360106648078], [41.61071777343749, 41.672911819602085], [41.85791015625, 41.7180304600481], [42.07763671875, 41.840920397579936], [42.264404296875, 41.96765920367816], [42.5665283203125, 42.02481360781777], [42.7862548828125, 42.08191667830631], [42.945556640625, 42.17154633452751], [42.9840087890625, 42.256983603767466], [42.73681640625, 42.33418438593939], [42.4951171875, 42.44778143462245], [42.2918701171875, 42.5733097370664], [42.1160888671875, 42.66628070564928], [42.0501708984375, 42.71473218539458], [41.8414306640625, 42.69051116998238], [41.748046875, 42.76314586689492], [41.671142578125, 42.84375132629021], [41.583251953125, 42.88401467044253], [41.2701416015625, 42.97250158602597], [41.187744140625, 43.01669737169671], [41.0723876953125, 43.04079076668198], [40.8966064453125, 43.02472955416351]]]}]}"
ngSZ3O28eSpKcTpAcTr0dhpHtUG,12433932,Hellas,Other,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.82958984375, 39.13006024213511], [22.423095703124996, 39.198205348894795], [22.027587890624996, 39.172658670429946], [21.55517578125, 39.172658670429946], [21.082763671875, 39.06184913429154], [20.654296875, 38.89103282648846], [20.445556640625, 38.66835610151506], [20.335693359374996, 38.18638677411551], [20.72021484375, 37.70120736474139], [21.07177734375, 37.309014074275915], [21.51123046875, 37.055177106660814], [21.708984375, 36.730079507078415], [22.43408203125, 36.43012234551576], [22.96142578125, 36.11125252076156], [23.22509765625, 36.500805317604794], [23.060302734375, 36.90597988519294], [23.4228515625, 37.26530995561875], [23.9501953125, 37.46613860234406], [24.0380859375, 37.61423141542417], [24.477539062499996, 37.97884504049713], [24.521484375, 38.09998264736481], [24.268798828125, 38.35027253825765], [24.2138671875, 38.522384090200845], [23.939208984375, 38.7283759182398], [23.44482421875, 38.839707613545144], [23.40087890625, 39.00211029922515], [23.258056640625, 39.04478604850143], [23.04931640625, 39.11301365149975], [22.82958984375, 39.13006024213511]]]}]}"
ngWD3A68iWjO6XtmgXv40ltXxXq,12433936,Egypt,North Africa,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[32.508544921875, 31.052933985705163], [32.222900390625, 31.3348710339506], [31.904296874999996, 31.49426181553272], [30.860595703125, 31.606609719226913], [30.102539062499993, 31.40053532686393], [29.630126953125004, 31.25037814985571], [29.256591796874996, 30.93050081760779], [29.113769531250004, 30.6662659463233], [29.311523437499996, 30.38235321766959], [29.783935546874993, 29.88828093315927], [29.838867187500004, 29.410890376109], [30.091552734375, 28.53627451298992], [30.355224609375, 27.761329874505233], [30.893554687500004, 26.588527147308618], [31.201171875, 26.391869671769022], [31.904296874999996, 25.829561086053506], [32.354736328125, 25.651430347039724], [32.2998046875, 25.16517336866393], [32.45361328125, 24.37712083961039], [32.62939453125, 23.79539759797875], [32.98095703125, 23.614328594991676], [33.23364257812499, 23.68477416688374], [33.277587890625, 24.50714328310284], [33.409423828125, 24.98605802116759], [33.255615234375, 25.85922355476141], [33.101806640625, 26.303264239389534], [32.51953125, 26.61799672211676], [32.091064453125, 26.853479438420024], [31.761474609375, 27.28392560022976], [31.530761718750004, 27.9361805667694], [31.4208984375, 28.381735043223077], [31.44287109375, 28.84467368077179], [31.585693359375004, 29.152161283318915], [32.08007812499999, 29.382175075145295], [32.36572265625, 29.592565403314087], [32.508544921875, 29.869228848968312], [32.794189453125, 29.9834867184747], [33.101806640625, 30.240086360983423], [33.211669921875, 30.779598396611537], [33.145751953125, 31.024694128525137], [33.079833984375, 31.128199299111962], [32.508544921875, 31.052933985705163]]]}]}"
ngXE3B78jXuP7YuJhYw59muQyYr,12433937,Akarnania,Northern Greece,"{""type"": ""Point"", ""coordinates"": [21.0, 38.8]}"
ngYF3C88kAFQ9ZvCiZ963nvtzYM,12433938,Aitolia,Northern Greece,"{'object': {'nodegoat_id': 'ngYF3C88kAFQ9ZvCiZ963nvtzYM', 'object_id': 12433938, 'object_name': 'Aitolia', 'object_name_plain': None, 'object_name_style': [], 'object_style': [], 'object_sources': [], 'object_version': '', 'object_dating': '2023-02-03T16:21:52Z'}, 'object_definitions': {'35464': {'object_description_id': 35464, 'object_definition_ref_object_id': None, 'object_definition_value': 'Aitolia', 'object_definition_sources': [], 'object_definition_style': []}, '35470': {'object_description_id': 35470, 'object_definition_ref_object_id': 11945199, 'object_definition_value': 'None', 'object_definition_sources': [], 'object_definition_style': []}, '37737': {'object_description_id': 37737, 'object_definition_ref_object_id': 12427799, 'object_definition_value': 'Northern Greece', 'object_definition_sources': [], 'object_definition_style': []}, '35465': {'object_description_id': 35465, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://pleiades.stoa.org/places/573059', 'object_definition_sources': [], 'object_definition_style': []}, '35466': {'object_description_id': 35466, 'object_definition_ref_object_id': None, 'object_definition_value': 'https://gazetteer.dainst.org/place/2070437', 'object_definition_sources': [], 'object_definition_style': []}, '45617': {'object_description_id': 45617, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45313': {'object_description_id': 45313, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '38059': {'object_description_id': 38059, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}, '45314': {'object_description_id': 45314, 'object_definition_ref_object_id': [], 'object_definition_value': [], 'object_definition_sources': [], 'object_definition_style': []}}, 'object_subs': []}"
